date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,blank
2020-01-01,24,9,49,7,11,189,S,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,91,10,6,1025,31,73,8,46,6,43,6,42,12,19,6,"42
"
2020-01-02,24,11,52,18,29,217,SW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.9,0.0,91,9,5,1010,30,90,10,50,9,47,6,44,29,47,6,"44
"
2020-01-03,24,8,46,10,16,285,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.4,0.0,82,9,5,1026,31,33,6,42,3,37,3,37,18,28,3,"37
"
2020-01-04,24,9,48,10,16,222,SW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,85,10,6,1034,31,76,7,45,5,41,5,40,16,26,5,"40
"
2020-01-05,24,10,50,15,24,205,SSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.2,0.0,90,10,6,1028,31,91,9,48,7,45,5,42,24,38,5,"42
"
2020-01-06,24,10,51,17,27,254,WSW,302,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,6.0,0.2,85,10,5,1015,30,60,8,47,6,43,5,41,27,44,5,"41
"
2020-01-07,24,13,55,19,30,224,SW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.7,0.0,89,9,5,1014,30,87,11,52,9,48,8,46,30,49,8,"46
"
2020-01-08,24,9,47,6,9,203,SSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,1.6,0.1,87,10,6,1019,31,65,7,44,5,41,5,41,10,16,5,"41
"
2020-01-09,24,5,40,8,14,258,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,3.7,0.1,93,6,3,1007,30,69,4,38,3,37,0,33,14,22,0,"33
"
2020-01-10,24,8,47,14,22,210,SSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,84,10,6,1021,31,67,5,41,3,38,2,35,23,38,2,"35
"
2020-01-11,24,11,53,20,33,229,SW,299,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0010_heavy_rain_showers.png,Moderate rain at times,5.7,0.2,92,6,3,1014,30,85,10,49,8,47,6,43,33,52,6,"43
"
2020-01-12,24,7,45,10,16,245,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,5.7,0.2,86,9,5,1015,30,50,6,43,4,39,3,37,18,29,3,"37
"
2020-01-13,24,9,48,21,35,228,SW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,9.2,0.4,79,8,5,995,30,72,6,43,3,37,1,35,35,57,1,"35
"
2020-01-14,24,6,42,12,19,253,WSW,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,4.1,0.2,84,9,5,987,30,76,5,40,2,36,1,33,20,32,1,"33
"
2020-01-15,24,7,45,14,23,232,SW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,0.0,76,10,6,1000,30,41,5,41,1,34,1,33,26,41,1,"33
"
2020-01-16,24,10,50,19,31,218,SW,389,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0024_thunderstorms.png,Moderate or heavy rain with thunder,5.0,0.2,85,9,5,999,30,84,8,47,6,43,4,40,31,50,4,"40
"
2020-01-17,24,6,43,8,13,282,WNW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,1.3,0.1,84,10,6,1012,30,57,4,38,1,34,1,33,14,23,1,"33
"
2020-01-18,24,7,44,5,8,61,ENE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,85,10,6,1029,31,12,3,37,1,33,1,34,9,14,1,"34
"
2020-01-19,24,8,46,5,8,173,S,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,82,10,6,1044,31,9,3,38,0,33,2,35,9,14,2,"35
"
2020-01-20,24,8,46,6,10,233,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,89,9,5,1047,31,8,4,39,2,36,2,35,12,19,2,"35
"
2020-01-21,24,8,46,4,6,260,W,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,92,8,4,1043,31,62,5,41,4,38,4,38,7,11,4,"38
"
